word,part_of_speech,observations,avg_gender_score,p_value
population,NOUN,354,0.3518079096045197,0.0919110071191734
record,NOUN,353,0.43801699716713866,0.11437526400227553
presentation,NOUN,352,0.32426136363636365,0.006378498045559285
e,NOUN,351,0.3349572649572649,0.01885161796702784
local,ADJ,350,0.40394285714285727,0.7845836121830752
contract,NOUN,350,0.2551714285714286,3.7387834150556636e-08
aid,NOUN,350,0.42785714285714294,0.2508043011226973
scanning,NOUN,349,0.3886532951289397,0.7844573005474205
web,NOUN,348,0.22959770114942515,4.274545246969303e-11
disease,NOUN,344,0.34819767441860444,0.06865882759075095
science,NOUN,344,0.3466279069767442,0.06865882759075095
genetic,ADJ,343,0.40265306122448974,0.7825382944858554
graphic,NOUN,343,0.46335276967930056,0.012935962335808219
mass,NOUN,343,0.2846938775510204,1.9402466437382182e-05
draw,VERB,343,0.4075801749271135,0.6991843578350414
picture,NOUN,343,0.35725947521865903,0.1509129591081509
entry,NOUN,341,0.6078885630498538,3.3177445086787824e-15
network,NOUN,339,0.33117994100294995,0.016763206869921964
set,NOUN,339,0.32250737463126833,0.0063915580101991856
people,NOUN,339,0.43542772861356954,0.14860659077326194
study,VERB,339,0.32241887905604755,0.0063915580101991856
graphic,ADJ,338,0.49556213017751444,0.00023065747584448838
pathology,NOUN,338,0.4192307692307693,0.4042121642217317
measure,VERB,338,0.3724260355029586,0.37342407004291744
slide,NOUN,336,0.44964285714285684,0.04437711456966545
graphical,ADJ,334,0.40514970059880223,0.7371004600973863
organization,NOUN,332,0.5212951807228915,3.696836023794001e-06
conversation,NOUN,331,0.22356495468277945,4.439024871469853e-11
discuss,VERB,331,0.2900000000000001,4.88692917339967e-05
table,NOUN,331,0.52190332326284,4.726653243448722e-06
primer,NOUN,330,0.3661515151515152,0.26032762062358716
describe,VERB,329,0.3282674772036475,0.015169557279870611
file,NOUN,329,0.34133738601823715,0.048231500597927426
methodology,NOUN,329,0.3302127659574469,0.015169557279870611
native,ADJ,328,0.4000609756097561,0.8655648603630864
space,NOUN,326,0.27527607361963213,5.230816074585408e-06
committee,NOUN,325,0.3502153846153846,0.08864048961566451
crew,NOUN,325,0.21969230769230755,1.8590888385907744e-11
artwork,NOUN,325,0.45855384615384615,0.01993407649597158
website,NOUN,324,0.21540123456790103,4.937336797906712e-12
inspiration,NOUN,324,0.21237654320987667,1.4936436088538379e-12
fly,NOUN,324,0.3567283950617284,0.15532119438560682
screening,NOUN,324,0.5035185185185184,8.339645478391632e-05
test,VERB,323,0.42718266253869974,0.2799504280260892
algorithm,NOUN,321,0.16869158878504675,2.2147890715353844e-18
fluorescence,NOUN,321,0.3582242990654207,0.15365965162819153
image,VERB,321,0.43401869158878476,0.17051879026157876
senior,ADJ,319,0.3745768025078369,0.4566684766776036
clinic,NOUN,319,0.5812539184952982,2.734041828312341e-11
drawing,NOUN,318,0.4718867924528304,0.005812584246175154
infrastructure,NOUN,317,0.2720820189274447,5.072367634980081e-06
academic,ADJ,316,0.28911392405063296,8.652338111652885e-05
characterization,NOUN,316,0.3799367088607595,0.6049288624522658
physician,NOUN,316,0.42670886075949344,0.30030355705139633
clone,VERB,314,0.43331210191082803,0.16617346194517746
continued,ADJ,314,0.2741719745222932,8.130955080131127e-06
direction,NOUN,314,0.4172292993630576,0.41933384961966863
handling,NOUN,313,0.5013418530351438,0.00020740862854069726
determination,NOUN,312,0.3377243589743589,0.03702532412687352
husbandry,NOUN,312,0.49330128205128193,0.000619556960507184
video,NOUN,312,0.2987500000000001,0.0004907440811739832
company,NOUN,311,0.422379421221865,0.3534198880946313
collaborator,NOUN,310,0.35525806451612907,0.16316897214446313
biology,NOUN,308,0.34613636363636363,0.0709468123460382
speaker,NOUN,307,0.41648208469055364,0.5207847601695887
school,NOUN,307,0.46524429967426706,0.016573668189278
full,ADJ,305,0.3859344262295083,0.7254006528463197
continue,VERB,304,0.3285197368421053,0.013705931706715564
examination,NOUN,304,0.4891447368421054,0.0012182433562628158
analytical,ADJ,303,0.3131683168316834,0.0026709254646916725
extract,VERB,302,0.4650662251655629,0.015708513598354866
sequence,VERB,301,0.3704318936877075,0.37673879792208614
conflict,NOUN,301,0.3572425249169432,0.175116575433683
question,NOUN,301,0.36740863787375433,0.3164054087625787
copy,NOUN,301,0.5009302325581391,0.0003074820134466006
stimulating,NOUN,300,0.24716666666666653,8.441521542097362e-08
genomic,ADJ,300,0.3294666666666668,0.017995807758964436
term,NOUN,299,0.44598662207357886,0.08603436602499079
peptide,NOUN,299,0.27093645484949846,8.33238571254434e-06
vivo,NOUN,298,0.40489932885906027,0.8126681285873483
der,VERB,298,0.39369127516778524,1.0
reporter,NOUN,298,0.27778523489932894,1.8295331219957095e-05
staining,NOUN,298,0.5658389261744967,4.546021122060845e-09
serum,NOUN,297,0.42734006734006746,0.3129624211629488
specific,ADJ,297,0.287946127946128,0.00010857083007675818
compound,NOUN,296,0.25314189189189196,1.8966829063048354e-07
postdoctoral,ADJ,295,0.37169491525423737,0.4044756748559798
logistic,ADJ,294,0.41955782312925183,0.4042481444323912
significant,ADJ,293,0.45160409556314,0.055659724292005205
conduct,NOUN,293,0.518941979522184,2.006138159154941e-05
undertake,VERB,293,0.4869624573378839,0.0018531225770374285
good,ADJ,293,0.3535836177474403,0.1354346591303262
selection,NOUN,292,0.3935273972602741,0.9048118756567642
submit,VERB,292,0.39017123287671235,0.810969902448406
spanish,ADJ,291,0.22109965635738804,2.8845946916300016e-10
acquire,VERB,291,0.3694501718213058,0.3685701323101592
ethic,NOUN,290,0.40951724137931017,0.6744458262955763
new,ADJ,290,0.25762068965517243,7.117478335133545e-07
dedication,NOUN,289,0.530622837370242,4.222368131778529e-06
workshop,NOUN,289,0.41958477508650527,0.40030691744459046
supervise,VERB,288,0.3717708333333334,0.4338925280022777
host,VERB,288,0.25593749999999993,6.399469643796399e-07
bacterial,ADJ,288,0.35034722222222237,0.10375013209236539
tumor,NOUN,286,0.4145804195804196,0.5455231575697799
doctoral,ADJ,286,0.4220979020979024,0.3973735655288044
stain,VERB,286,0.5447202797202795,5.852047545388804e-07
spectra,NOUN,284,0.2547535211267606,7.349392508719527e-07
approve,VERB,283,0.3349469964664311,0.03319966174767153
necessary,ADJ,283,0.3050883392226148,0.0018738115723397496
send,VERB,282,0.3377304964539008,0.051098711227382326
thorough,ADJ,281,0.3346975088967972,0.04382287928066189
sponsor,VERB,281,0.3935231316725978,0.9513669975554724
area,NOUN,280,0.3316785714285716,0.023703475952309712
validation,NOUN,278,0.3983453237410071,0.999999999999993
independent,ADJ,278,0.4300719424460432,0.2694507833228374
diagnosis,NOUN,278,0.3053597122302159,0.00170219818596593
ongoing,ADJ,277,0.40862815884476533,0.6671842150107927
topic,NOUN,277,0.32927797833935013,0.02673834001799813
observation,NOUN,277,0.3826353790613718,0.623188738898564
enable,VERB,276,0.3052536231884059,0.002040146728252623
consent,NOUN,276,0.3905434782608694,0.8535147641512479
last,ADJ,274,0.3689051094890513,0.387662333892478
fellow,NOUN,274,0.3470437956204379,0.10829682343691802
mentorship,NOUN,273,0.28560439560439593,0.00011704689651265851
substantial,ADJ,272,0.385110294117647,0.7099733045755946
instrumental,ADJ,272,0.3469117647058823,0.10669046238413239
real,ADJ,272,0.4097058823529412,0.6643575012087757
worker,NOUN,271,0.4112915129151289,0.6194931591661754
whole,ADJ,271,0.37424354243542446,0.4943706947623208
nursing,NOUN,270,0.5681851851851855,1.514894482653177e-08
wild,ADJ,269,0.2896654275092936,0.00022526268338434027
entire,ADJ,268,0.42410447761194037,0.3817993653611239
relevant,ADJ,265,0.41237735849056634,0.5724644154063849
immunohistochemical,ADJ,265,0.5910566037735849,2.0382246771506898e-10
advise,VERB,264,0.28405303030303025,0.00011645228316873256
phylogenetic,ADJ,264,0.2967045454545455,0.0010212945606157845
device,NOUN,264,0.2765909090909089,6.833658868213062e-05
principal,ADJ,264,0.3125757575757577,0.005503303808093482
mapping,NOUN,263,0.28581749049429694,0.00024206812940673523
operation,NOUN,263,0.33977186311787083,0.06721182676217038
librarian,NOUN,263,0.7298098859315589,2.002714839921253e-27
completion,NOUN,262,0.3949236641221376,1.0
photo,NOUN,262,0.2804961832061069,0.00010780458249822172
recognize,VERB,262,0.38290076335877854,0.7046967964098729
parent,NOUN,261,0.5606513409961685,8.260851877039546e-08
recording,NOUN,261,0.38704980842911874,0.8493899099330311
western,ADJ,260,0.5377307692307692,5.833588199731476e-06
individual,NOUN,260,0.42200000000000004,0.4465110201158383
whom,NOUN,259,0.3370270270270271,0.056437353646085084
involvement,NOUN,259,0.44420849420849423,0.11194114036522496
knockout,NOUN,259,0.21694980694980695,1.468397539019239e-09
office,NOUN,258,0.4752325581395348,0.010824328543803177
stimulus,NOUN,257,0.35412451361867714,0.20180935010884501
experience,NOUN,257,0.44147859922179006,0.142519009673183
centre,NOUN,256,0.43000000000000005,0.25056615920153963
long,ADJ,255,0.3478431372549021,0.10947451725563835
administration,NOUN,255,0.48000000000000004,0.007046029935271396
computing,NOUN,254,0.2215748031496063,5.13333153543737e-09
responsible,ADJ,253,0.4399209486166008,0.15725663958695107
pilot,NOUN,253,0.4590513833992094,0.03960181695016347
much,ADJ,250,0.30620000000000014,0.003515045631931472
style,NOUN,249,0.4499196787148594,0.08000230175348316
sorting,NOUN,249,0.4324899598393575,0.27052493612152567
technology,NOUN,248,0.30149193548387093,0.0017857090277229406
setup,NOUN,247,0.2340080971659919,7.014363616950069e-08
critique,NOUN,246,0.2935365853658537,0.0010682609396049235
life,NOUN,246,0.3916666666666667,0.9480117830131887
level,NOUN,245,0.3827755102040815,0.6478626285858721
edit,NOUN,245,0.6013061224489794,1.2518375993620817e-10
journal,NOUN,245,0.3645306122448981,0.3275077060382911
encourage,VERB,243,0.23921810699588478,3.480736288372454e-07
distribution,NOUN,243,0.3104115226337448,0.0058109260954591745
institution,NOUN,243,0.41625514403292185,0.5120708635059296
essential,ADJ,243,0.42971193415637865,0.2941324795281609
mentor,NOUN,242,0.2211157024793389,7.441752116663656e-09
rat,NOUN,242,0.32838842975206617,0.03004561925282944
key,ADJ,242,0.4180991735537192,0.4701731523274662
diffractometer,NOUN,242,0.10628099173553715,5.0453422237386606e-24
surgery,NOUN,242,0.4232644628099173,0.39336906741303135
dedicated,ADJ,241,0.5386721991701245,1.2044371425630532e-05
contain,VERB,241,0.2739834024896264,9.584219337550271e-05
coding,NOUN,240,0.5431666666666664,4.545175336476464e-06
purchase,NOUN,239,0.12920502092050207,5.755302116322787e-20
assembly,NOUN,238,0.23432773109243696,1.2263771713881813e-07
concept,NOUN,238,0.2648739495798319,3.541014100739895e-05
annotation,NOUN,237,0.3569620253164559,0.23155982050068133
drug,NOUN,237,0.4083966244725737,0.7401721720978405
interpret,VERB,236,0.3291101694915255,0.0330097372029299
intervention,NOUN,236,0.5132627118644068,0.00030375452743188657
conception,NOUN,236,0.2916949152542374,0.0008317206064421346
faculty,NOUN,234,0.37833333333333335,0.5929324519182209
array,NOUN,234,0.2804700854700855,0.00022159328018590742
derive,VERB,232,0.3739655172413792,0.5018897792485219
biological,ADJ,232,0.3749137931034483,0.5018897792485219
different,ADJ,229,0.32200873362445415,0.02132104793431793
cohort,NOUN,229,0.4383406113537119,0.19929462160973568
infectious,ADJ,229,0.3770742358078603,0.5888858689870957
statistician,NOUN,229,0.3924454148471616,0.8925378945253282
isolate,NOUN,228,0.3743859649122808,0.5421538452995287
public,ADJ,228,0.43850877192982457,0.2233159160146052
benefit,VERB,227,0.2590748898678417,1.2357048523962279e-05
creation,NOUN,227,0.3500440528634362,0.1544942657328114
document,NOUN,227,0.48885462555066084,0.006503048982205638
personal,ADJ,227,0.3211013215859031,0.017383554386921157
national,ADJ,227,0.44436123348017614,0.17431970010178666
modeling,NOUN,225,0.22075555555555545,2.2957243024150342e-08
auspex,NOUN,225,0.05902222222222217,2.854988502899769e-31
approach,NOUN,224,0.21000000000000002,4.231395335223662e-09
compile,VERB,224,0.5208035714285715,0.00020995672712592123
introduce,VERB,224,0.27089285714285716,8.964719050371222e-05
cluster,NOUN,224,0.18089285714285713,3.627630305395315e-12
server,NOUN,223,0.13206278026905838,4.08977940611097e-18
skilled,ADJ,221,0.7022624434389143,4.0183477624825985e-20
logistic,NOUN,221,0.4574208144796376,0.06303934816008212
loan,NOUN,220,0.2131363636363636,6.633485868242534e-09
systematic,ADJ,220,0.6148181818181815,7.061356321217674e-11
skill,NOUN,219,0.5853424657534246,1.5312744572202623e-08
instruction,NOUN,218,0.3799541284403669,0.6277743114367578
practical,ADJ,218,0.5392201834862385,2.8535167482196132e-05
plasma,NOUN,217,0.3941013824884792,0.9447701232320236
electronic,ADJ,217,0.3919354838709677,0.9447701232320236
remark,NOUN,217,0.2787557603686634,0.0003730160723967672
writer,NOUN,217,0.6488479262672806,1.5269883553515906e-13
pathological,ADJ,216,0.4275,0.36566565208549623
up,NOUN,216,0.5006018518518521,0.001710440366687633
quantification,NOUN,215,0.3794883720930234,0.6255798484639209
crystal,NOUN,215,0.2267906976744187,1.2419017150229172e-07
finding,NOUN,214,0.3698130841121496,0.4845046558885197
teacher,NOUN,213,0.4042723004694834,0.7796930901685961
leadership,NOUN,213,0.3736150234741786,0.5282199933248976
record,VERB,213,0.3470422535211269,0.12361617203264427
free,ADJ,212,0.28877358490566035,0.0015067630038637877
list,NOUN,211,0.38568720379146926,0.7784768536755483
regard,NOUN,211,0.3202369668246446,0.024009128855266182
feedback,VERB,210,0.3130476190476191,0.013281524512228525
medicine,NOUN,210,0.37828571428571434,0.621457091908441
evaluate,VERB,210,0.3489999999999999,0.1797856212403824
cost,NOUN,209,0.4353110047846889,0.28926829114033165
generosity,NOUN,208,0.26677884615384617,9.006841283113864e-05
probe,NOUN,208,0.28533653846153845,0.0010541386693988988
skilful,ADJ,207,0.7170048309178744,1.3830518525387015e-20
chemical,NOUN,207,0.32072463768115944,0.027344954440202157
will,VERB,207,0.36342995169082115,0.35602932955595035
board,NOUN,206,0.31873786407766963,0.02233511098709685
woman,NOUN,206,0.6136407766990293,4.650181880589335e-10
microarray,NOUN,206,0.3717961165048541,0.4764425475875693
reviewing,NOUN,205,0.49551219512195116,0.00519701769315897
surgical,ADJ,205,0.32560975609756104,0.037988908383196573
growth,NOUN,204,0.37367647058823533,0.566767137740076
build,VERB,203,0.1903940886699507,3.392399902689312e-10
past,ADJ,203,0.3519704433497538,0.1969350499244723
acid,NOUN,203,0.37812807881773397,0.5667094270928839
leader,NOUN,202,0.44594059405940606,0.1499266926348794
direct,VERB,202,0.33782178217821773,0.09785207226329767
package,NOUN,202,0.1445544554455446,8.612238591519834e-15
monitoring,NOUN,201,0.3878606965174129,0.7731200121303312
blot,NOUN,201,0.531542288557214,0.00016195536345841045
promoter,NOUN,201,0.260547263681592,6.534381540757016e-05
specimen,VERB,201,0.3411940298507462,0.11229681829098549
task,NOUN,201,0.4332338308457713,0.27936765573935574
calculate,VERB,200,0.2851999999999999,0.0014113464227970883
guideline,NOUN,200,0.4758500000000001,0.02467204233670962
non,ADJ,200,0.3373999999999999,0.09591143498642085
donor,NOUN,200,0.41245,0.6647210859489107
partial,ADJ,199,0.33723618090452245,0.09584031663819344
breeding,NOUN,198,0.4742424242424242,0.034786632152812226
focus,NOUN,198,0.6037373737373736,5.708947202167003e-09
biopsy,NOUN,198,0.45515151515151503,0.09428139425505239
coli,NOUN,197,0.26482233502538066,0.000140101085681471
associate,VERB,196,0.3517857142857143,0.1884257752794961
start,VERB,196,0.3195918367346938,0.02810684079575139
post,NOUN,195,0.39743589743589786,1.0
genotyp,VERB,194,0.43422680412371123,0.27179336525271824
function,NOUN,194,0.2747422680412371,0.0005228231299433167
guide,VERB,193,0.33943005181347147,0.105411589438817
bone,NOUN,193,0.44979274611398967,0.16165226222488394
peer,NOUN,192,0.4121874999999999,0.6579856501792196
laser,NOUN,191,0.24863874345549733,2.1163665661741532e-05
communication,NOUN,191,0.36628272251308897,0.3746292730081475
water,NOUN,190,0.3426315789473684,0.15830855344421177
determine,VERB,190,0.3132105263157895,0.01753254040081764
handle,VERB,190,0.478157894736842,0.031088487830497797
practice,NOUN,190,0.531842105263158,0.00014337454286191017
overall,ADJ,189,0.4525396825396828,0.13645940047383126
access,VERB,189,0.36486772486772484,0.33460799025652344
further,ADJ,188,0.38063829787234044,0.6550873444081498
mutation,NOUN,188,0.39936170212765965,0.940553392745116
permit,VERB,187,0.3008556149732621,0.008651794370632456
assemble,VERB,187,0.5248663101604276,0.0004087252607460909
visit,NOUN,187,0.3527807486631016,0.20362131763609942
transmission,NOUN,187,0.462139037433155,0.07257516749620521
hybridization,NOUN,187,0.4511229946524064,0.13467954638231153
execution,NOUN,187,0.47256684491978596,0.03614986958149505
period,NOUN,187,0.35925133689839583,0.33118133476834766
commitment,NOUN,186,0.45026881720430123,0.15451127931800787
history,NOUN,186,0.36526881720430104,0.3682309907139819
partner,NOUN,186,0.43962365591397834,0.26106433779653293
state,NOUN,186,0.365537634408602,0.3682309907139819
large,ADJ,186,0.3049462365591397,0.00862735146304519
den,VERB,185,0.4182702702702703,0.5482484680150892
university,NOUN,185,0.33681081081081077,0.11395477855753364
die,VERB,185,0.3183783783783783,0.02404755985278926
infection,NOUN,185,0.5115135135135136,0.0019729202895406965
histopathological,ADJ,184,0.3901630434782609,0.8215514315067102
panel,NOUN,184,0.31407608695652167,0.019252674901427163
active,ADJ,184,0.4023913043478262,0.8801542221702197
pay,VERB,184,0.36032608695652174,0.3280103822626833
grammatical,ADJ,184,0.5149999999999999,0.0014909017362141565
polish,VERB,183,0.43262295081967206,0.3256598908623366
faperj,NOUN,183,0.26114754098360726,0.00010565380512925549
enthusiasm,NOUN,183,0.31792349726775954,0.034023682816858525
