filenamne,Text,keywords
CBE_Life_Sci_Educ/PMC5749967.nxml,We also thank Drew Kohlhurst for his assistance with program evaluation using focus groups and Maggie Mang for her analysis of qualitative data.,analysis;data
CBE_Life_Sci_Educ/PMC5749970.nxml,"For revision recommendations on earlier versions of this article, we thank members of the Michigan State University Geocognition Lab (Dr. Julie Libarkin, Patricia Jaimes, Caitlin Kirby, and Amanda Lorenz), the AACR (Automated Analysis of Constructed Response) Research Group (Jennifer Kaplan and Alex Lyford from University of Georgia and Rosa Moscarella from Michigan State University), and the reviewers.",analysis
CBE_Life_Sci_Educ/PMC5749969.nxml,"We are grateful to the team (Oriana Aragón, Meghan Bathgate, Aiyana Bobrownicki, Jane Buckley, Andrew Cavanagh, Xinnian Chen, Jennifer Frederick, Mark Graham, Monica Hargraves, Claire Hebbard, William Trochim, and Jonathan Waterhouse) for critical support and feedback on instrument development, survey logistics, and data analyses.",analyses;data
CBE_Life_Sci_Educ/PMC5749969.nxml,We appreciate the insights given by David Hanauer on instrument design and Jordan Harshman on the article.,design
CBE_Life_Sci_Educ/PMC6007768.nxml,We thank William Pierce and Thea Clarke for their efforts in producing the Evidence-Based Teaching Guides website and the American Society for Cell Biology for hosting the site.,cell
CBE_Life_Sci_Educ/PMC5998306.nxml,We thank Wayne Turner and Nguyen Cao for help with querying the databases for data and Drs.,data
CBE_Life_Sci_Educ/PMC5998312.nxml,"Thanks to Hanne Riese, Gaute Velle, Arild Raaheim, and Stephen Billett for valuable feedback on the article and design.",design
CBE_Life_Sci_Educ/PMC5998313.nxml,We thank the members of Arizona State University’s Evidence Based Teaching in STEM journal club for their thoughtful feedback on this work and Hayley Dunlop for her help with the analyses presented in this article.,analyses
CBE_Life_Sci_Educ/PMC5998313.nxml,"We acknowledge Amy Pate, Guy Mullins, the tutees in the videos, and the instructional design team for helping create the instructor-generated videos, and Miles Orchinik and the instructional team of the course that integrated these videos.",design
CBE_Life_Sci_Educ/PMC5998316.nxml,We are grateful to co–principal investigator Mary Pat Wenderoth for advice and support during the design of the study and to the members of the University of Washington Biology Education Research Group for helpful comments on an early draft of the article.,design
CBE_Life_Sci_Educ/PMC5998319.nxml,We are also grateful for the assistance of Stephen Parry of the Cornell Statistical Consulting Unit and for anonymous comments by the reviewers that improved the paper.,statistical
CBE_Life_Sci_Educ/PMC5998322.nxml,"We thank the faculty members who reviewed and commented on the questions; the faculty who administered the assessment; students who participated in interviews and pilots; Meghan Bathgate, Kathleen Brazeal, Man-Wai Chu, Kyla Flanagan, and Brian McGill for advice on statistical analyses; the 32 IRB committees who considered our request to pilot; and Karen Pelletreau, Erin Vinson, Elizabeth Trenckmann, Justin Lewin, Jonathan Dumont, Kenneth Akiha, MaryBeth Semosky, Gabrielle Holt, and Emilie Brigham for their participation and thoughtful discussions regarding this assessment.",statistical
CBE_Life_Sci_Educ/PMC5998329.nxml,"Eshwar Udho, Christine Fabian, Tawnya Cary, Christopher Trimby, Jessica TeSlaa, and Jane Harris-Cramer assisted with coding alumni survey data.",data
CBE_Life_Sci_Educ/PMC6007763.nxml,"Additionally, we thank Remi Jones for assistance with statistical comparisons and Elaine Meng for a close reading of the article.",statistical
CBE_Life_Sci_Educ/PMC6007780.nxml,We acknowledge the contributions of Kelaine Haas and Alexander Motten to the implementation and collection of data.,data
CBE_Life_Sci_Educ/PMC6007783.nxml,"We thank Shihmei Barger for contributions to the study, Bill Hoyt for statistical guidance, and Jenny Vandenberg and Sam Larson for assistance with preparing the article.",statistical
CNS_Drugs/PMC3835923.nxml,"C.S. Anderson, B. Caballero, R. Civil, N. Higgins, P. Hodgkins and A. Lyne contributed to the study design.",design
CNS_Drugs/PMC3835923.nxml,R. Bloomfield was responsible for the statistical analysis.,analysis;statistical
CNS_Drugs/PMC3784051.nxml,We thank Mr. H.H. Pan for his contribution to the study analysis.,analysis
CNS_Drugs/PMC3784063.nxml,P. Hodgkins and L. Squires contributed to the study design.,design
CNS_Drugs/PMC3751426.nxml,"C Anderson, R Civil, N Higgins and LA Squires contributed to the study design.",design
CNS_Drugs/PMC4246125.nxml,"Edward Tobinick has multiple issued and pending US and foreign patents, assigned to TACT IP, LLC, which claim methods of use of etanercept for the treatment of neurological disorders, including, but not limited to, US patents 6419944, 6537549, 6982089, 7214658, 7629311, 8119127, 8236306 and 8349323, all assigned to TACT IP, LLC; and Australian patent 758523.",ip
CNS_Drugs/PMC3933749.nxml,"Howard Hait, MS, provided consultation services for statistical analyses.",analyses;statistical
CNS_Drugs/PMC4221603.nxml,"Colleen S. Anderson, Beatriz Caballero, Richard Civil, Ralf W. Dittmann and Paul Hodgkins contributed to the study design.",design
CNS_Drugs/PMC4221603.nxml,Ben Adeyi was responsible for the statistical analysis.,analysis;statistical
CNS_Drugs/PMC4110406.nxml,"Edward Tobinick has multiple issued and pending US and foreign patents, assigned to TACT IP, LLC, that claim methods of use of etanercept for treatment of neurological disorders, including but not limited to US patents 6419944, 6537549, 6982089, 7214658, 7629311, 8119127, 8236306, and 8349323, all assigned to TACT IP, LLC; and Australian patent 758523.",ip
CNS_Drugs/PMC4513191.nxml,The authors wish to acknowledge Bong Chul Chu for his statistical contributions to the study.,statistical
CNS_Drugs/PMC4555339.nxml,"He has spoken on behalf of Novartis, UCB, Inc., and Teva Pharmaceuticals and has held stock in the following companies: Abbott Laboratories, Bristol-Myers Squibb, Celgene, Dow Chemical, Dupont, Durata Therapeutics, Eli Lilly, Gilead, GlaxoSmithKline, Humana, Impax Laboratories, Inc., Johnson and Johnson, Neogen, Roche Holding, Sigma-Aldrich, and Teva Neuroscience.",chemical
CNS_Drugs/PMC4676085.nxml,"The authors would like to thank Maria Roberts, the trial head employed by Novartis Pharmaceutical Corporation, who contributed to the study design and data collection and was accountable for the delivery of the trial.",data;delivery;design
CNS_Drugs/PMC4676085.nxml,"Michael Huss provided medical advice, contributed to study design, data collection and interpretation, providing guidance to the development of manuscript.",data;design
CNS_Drugs/PMC4676085.nxml,"Ylva Ginsberg, Torben Arngrim, Alexandra Philipsen were responsible for data collection, data interpretation, and reviewing and editing the manuscript for intellectual content.",data
CNS_Drugs/PMC4676085.nxml,Chien-Wei Chen contributed to data analysis and data interpretation.,analysis;data
CNS_Drugs/PMC4676085.nxml,"Vinod Kumar contributed to the study design and conduct of the study, as well as data analysis and data interpretation.",analysis;data;design
CNS_Drugs/PMC4676085.nxml,"Preetam Gandhi was the medical specialist for the trial and contributed to the conduct of the study, data analysis and data interpretation and provided direction in the preparation of the manuscript.",analysis;data
CNS_Drugs/PMC5078162.nxml,Karine Leclercq is greatly acknowledged for sharing the seizure model data generated with SV2B knockout mice.,data;mice
CNS_Drugs/PMC5078162.nxml,We are grateful to Dr. Sjoerd Finnema for sharing PET imaging data obtained with [ 11 C]UCB-J radiotracer and preparation of Fig. ,data;imaging;pet
CNS_Drugs/PMC5533872.nxml,"Thanks to James Stanley, biostatistician, for advice on statistical analyses.",analyses;statistical
CNS_Drugs/PMC5730627.nxml,"Jeffrey Newcorn, the lead author and primary investigator, had full access to all study data and takes responsibility for the integrity of the data and the accuracy of the data analysis.",analysis;data
CNS_Neurol_Disord_Drug_Targets/PMC3744922.nxml,"We would also like to thank R. Cappai, A. Miyawaki and D.W. Piston for generous gifts of plasmids.",plasmids
CNS_Neurosci_Ther/PMC4359682.nxml,"We thank Michaëlla Grossman, Nathalie Pacico, and Nadine Noël for the preparation of primary cortical cultures and neuroblastoma cells.",cells
CNS_Neurosci_Ther/PMC5049605.nxml,"Truven Health Analytics employees who assisted with the work described in this article include Rob Fowler (programming support), Greg Lenhart (statistical support), and Santosh Tiwari (writing support).",statistical
CNS_Neurosci_Ther/PMC5248597.nxml,"We thank Dr. Jie Shen for providing the LRRK2 KO mice, and Dr. Nathanael S Gray for supplying GNE‐7915.",mice
